eventType,ip,user_agent_raw,path
mlt-sport,"124.148.176.138, 10.98.3.62, 104.98.3.77, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545819&started=true
mlt-sport,"101.115.15.81, 203.213.73.188, 23.32.5.76",Dalvik/2.1.0 (Linux; U; Android 12; BRAVIA 4K VH2 Build/STT2.230505.001.S66),/related?genres=Sport%2CFootball&maxRating=PG&source=5486950&tz=Australia%2FSydney
mlt-sport,"114.77.38.35, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545814&started=true
mlt-sport,"1.121.154.151, 23.205.117.198, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36 Edg/135.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5583321&started=true
mlt-sport,"1.145.11.63, 10.254.143.208, 60.254.143.108, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545769&started=true
mlt-sport,"49.255.53.25, 184.86.223.79, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545802&started=true
mlt-sport,"122.150.182.137, 10.84.238.149, 184.84.238.148, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=159276&started=true
mlt-sport,"110.149.143.207, 10.254.143.208, 60.254.143.39, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545802&started=true
mlt-sport,"49.180.81.6, 10.214.88.205, 23.214.88.141, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545821&started=true
mlt-sport,"45.118.67.148, 184.84.238.22, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"203.123.65.250, 23.206.199.181, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629289&started=true
mlt-sport,"203.0.172.251, 23.206.199.181, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36 Edg/140.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545814&started=true
mlt-sport,"43.227.109.87, 23.214.90.60, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545808&started=true
mlt-sport,"180.150.38.138, 23.206.199.157, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545821&started=true
mlt-sport,"101.181.111.136, 104.116.163.15, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=70796&started=true
mlt-sport,"180.150.80.38, 104.98.3.85, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"124.189.195.204, 104.116.163.5, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"124.185.165.78, 60.254.143.108, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545819&started=true
mlt-sport,"220.245.213.103, 203.213.73.211, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"175.36.71.100, 10.84.238.132, 184.84.238.22, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545828&started=true
mlt-sport,"203.132.81.125, 23.206.199.181, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629290&started=true
mlt-sport,"104.28.211.79, 23.220.178.204, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=159276&started=true
mlt-sport,"49.255.53.25, 184.86.223.79, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545819&started=true
mlt-sport,"14.202.155.41, 23.206.199.142, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5278654&started=true
mlt-sport,"65.181.22.143, 104.98.3.76, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"114.76.167.175, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"159.196.168.111, 10.40.103.183, 23.40.103.172, 10.32.5.18, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5687489&started=true
mlt-sport,"175.37.141.124, 184.84.238.22, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545814&started=true
mlt-sport,"43.247.127.32, 10.84.238.9, 184.84.238.22, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545818&started=true
mlt-sport,"159.196.168.111, 10.214.88.117, 23.214.88.159, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545828&started=true
mlt-sport,"165.225.232.122, 23.205.115.100, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545802&started=true
mlt-sport,"101.185.170.202, 184.86.223.79, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629290&started=true
mlt-sport,"144.6.172.154, 10.214.88.156, 23.214.88.172, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545828&started=true
mlt-sport,"159.196.168.111, 23.214.88.117, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545872&started=true
mlt-sport,"175.34.33.137, 23.56.110.174, 23.32.5.52",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5545859&started=true
mlt-sport,"120.158.150.8, 23.220.178.204, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"122.108.103.82, 23.206.194.234, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545764&started=true
mlt-sport,"172.225.63.72, 23.205.115.100, 23.40.103.178","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"103.224.53.143, 184.84.238.17, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629283&started=true
mlt-sport,"120.156.245.234, 23.214.90.95, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/140.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545776&started=true
mlt-sport,"101.191.24.40, 23.40.103.172, 23.32.5.18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545757&started=true
mlt-sport,"1.147.64.29, 23.205.117.38, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"49.185.106.78, 10.84.238.13, 184.84.238.25, 23.62.36.181",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"115.129.104.66, 23.206.199.134, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545818&started=true
mlt-sport,"203.59.135.69, 10.98.3.79, 184.84.150.46, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"14.2.158.44, 23.206.199.165, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545872&started=true
mlt-sport,"116.250.223.137, 23.206.199.135, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"120.159.137.38, 149.135.84.246, 23.40.103.163",Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:145.0) Gecko/20100101 Firefox/145.0,/related?genres=Sport%2CFootball&maxRating=PG&source=5545828&started=true
mlt-sport,"58.110.47.214, 23.214.88.151, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545808&started=true
mlt-sport,"49.181.218.136, 23.40.103.183, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545813&started=true
mlt-sport,"1.41.103.193, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545872&started=true
mlt-sport,"114.72.178.167, 23.40.103.183, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Safari/537.36 Edg/138.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545821&started=true
mlt-sport,"110.175.147.73, 150.101.143.30, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545814&started=true
mlt-sport,"124.150.93.28, 23.214.88.124, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629286&started=true
mlt-sport,"121.214.209.17, 23.56.110.174, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629279&started=true
mlt-sport,"122.150.140.44, 23.40.103.172, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"124.171.32.104, 23.214.88.127, 23.32.5.18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport&maxRating=PG&source=5253252&started=true
mlt-sport,"1.158.155.62, 23.205.117.38, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/134.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"1.136.108.3, 104.116.163.15, 23.62.36.167","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545808&started=true
mlt-sport,"193.114.109.189, 104.117.181.93, 23.40.103.178","Mozilla/5.0 (X11; Linux aarch64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/90.0.4430.225 Safari/537.36 CrKey/1.56.500000",/related?genres=Sport%2CRugby&maxRating=PG&source=5629290
mlt-sport,"49.192.131.83, 23.206.194.235, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545872&started=true
mlt-sport,"138.130.16.231, 10.214.90.60, 23.214.90.126, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629290&started=true
mlt-sport,"1.145.64.138, 60.254.143.109, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545762&started=true
mlt-sport,"61.69.154.79, 23.206.199.134, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545814&started=true
mlt-sport,"120.155.153.61, 23.209.40.166, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545859&started=true
mlt-sport,"58.164.248.171, 23.205.115.71, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545859&started=true
mlt-sport,"175.35.97.129, 23.206.194.235, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5583321&started=true
mlt-sport,"103.73.84.37, 23.56.110.135, 23.32.5.52","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"110.20.236.162, 23.56.110.135, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=159276&started=true
mlt-sport,"1.141.136.135, 23.40.103.172","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5687489&started=true
mlt-sport,"220.240.54.251, 10.214.88.127, 23.214.88.204, 23.32.5.18","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629289&started=true
mlt-sport,"122.148.159.150, 23.56.110.135, 23.32.5.18","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545808&started=true
mlt-sport,"120.88.141.96, 23.206.199.181, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545818&started=true
mlt-sport,"125.253.50.45, 184.84.150.198, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"120.148.34.40, 104.116.163.15, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5583321&started=true
mlt-sport,"180.150.37.145, 23.206.199.174, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
mlt-sport,"144.138.7.229, 23.209.40.166, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545789&started=true
mlt-sport,"14.2.187.196, 23.206.199.181, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629290&started=true
mlt-sport,"175.32.173.188, 23.214.88.150, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545872&started=true
mlt-sport,"106.71.163.78, 23.206.199.135, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545789&started=true
mlt-sport,"49.184.139.191, 23.206.199.134, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545818&started=true
mlt-sport,"122.108.145.68, 23.206.194.235, 23.62.36.181","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",/related?genres=Sport%2CFootball&maxRating=PG&source=5545871&started=true
mlt-sport,"103.73.84.37, 23.56.110.135, 23.32.5.61","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"103.210.155.26, 184.84.150.159, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CFootball&maxRating=PG&source=5545828&started=true
mlt-sport,"106.68.216.36, 104.116.163.5, 23.62.36.167","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Herring/90.1.1524.6",/related?genres=Sport%2CRugby&maxRating=PG&source=5629288&started=true
mlt-sport,"159.196.132.127, 184.84.150.198, 23.62.36.181","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36",/related?genres=Sport%2CRugby&maxRating=PG&source=5629287&started=true
mlt-sport,"159.196.12.219, 23.56.110.174, 23.32.5.52","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 Edg/142.0.0.0",/related?genres=Sport%2CFootball&maxRating=PG&source=5545773&started=true
